ContigID,SPID,GeoF_ID,GeoM_ID,evalue
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_738,Q7ZY87,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_738,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_110,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_740,Q96FN9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_740,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22112,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7400,Q9JJ43,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7400,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14665,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7404,O43818,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7404,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5243,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7405,P59999,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7405,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2563,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7424,Q99728,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7424,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17299,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_744,Q0VD48,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_744,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6922,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7444,Q566Y1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7444,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_855,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7445,Q05086,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7445,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16164,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7448,Q5ZLK1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7448,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8439,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7450,O60318,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7450,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5725,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7454,Q3SZ85,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7454,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14667,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7473,Q7Z5K2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7473,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18889,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_748,O54941,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_748,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7695,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7485,A8XKV0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7485,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16254,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7490,Q2KJC1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7490,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1381,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7493,Q8N2H3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7493,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3116,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_75,Q54XK2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_75,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1321,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7528,P31597,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7528,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_36616,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7529,Q6DEJ5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7529,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13628,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7540,P09884,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7540,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9340,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7542,Q01205,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7542,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9417,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7551,Q9C0G6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7551,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2306,7.00E-122
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7562,Q8IW92,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7562,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_49923,4.00E-122
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7569,Q28298,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7569,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1394,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7572,Q21929,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7572,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30143,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7576,P21953,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7576,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2264,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7580,Q5ZIK9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7580,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21232,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7584,Q8N9W6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7584,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1385,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7585,Q8BKZ9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7585,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9313,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_76,P39872,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_76,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_75,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_760,Q8N8Q8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_760,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7683,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_761,P41386,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_761,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_141,8.00E-119
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7621,Q8N5C6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7621,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20478,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7628,Q14683,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7628,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1518,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7633,Q15438,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7633,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28398,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7635,Q9R062,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7635,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_54603,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7637,Q9Y394,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7637,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21922,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7653,Q6GMV2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7653,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_38621,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7661,Q5R8V1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7661,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16215,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7697,Q9CSH3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7697,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9271,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_770,Q0PXY6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_770,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_182,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7708,Q5R469,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7708,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19089,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_771,Q03701,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_771,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28656,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7733,O35900,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7733,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11109,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7734,O60502,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7734,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5492,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7738,Q99K28,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7738,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19147,7.00E-137
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7741,P20742,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7741,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6223,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7751,Q9Y6N5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7751,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18388,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7765,Q5RDB9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7765,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4866,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7775,Q5SSZ5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7775,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7575,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7792,Q5XH14,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7792,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_52450,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_78,B0FWD8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_78,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_278,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7804,Q8VDM6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7804,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5491,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7815,Q2TAS2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7815,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_60400,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7822,Q91628,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7822,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5052,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7832,Q5KR61,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7832,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5183,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7836,Q68CZ6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7836,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1710,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7841,Q27245,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7841,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18688,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_785,Q5ZLM0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_785,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11588,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7852,P43155,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7852,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20436,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7868,P53033,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7868,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13817,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7874,P39429,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7874,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17566,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7879,Q21049,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7879,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15533,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7883,Q5TKA1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7883,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33576,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7885,Q2PFV2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7885,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_44584,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_789,Q24562,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_789,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5657,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7904,Q6NYH1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7904,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15367,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_791,Q9H0H5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_791,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8110,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7930,Q3KRG3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7930,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23552,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7939,Q96BP3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7939,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28619,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7942,Q6GQ82,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7942,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10761,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7944,Q9QX47,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7944,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22370,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_795,Q6P799,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_795,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10312,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7956,O46036,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7956,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_34055,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7968,Q8TEP8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7968,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21791,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7970,Q99570,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7970,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17468,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_799,P17140,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_799,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1108,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7995,P39060,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_7995,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6482,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8,Q3T0Q3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6010,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8001,Q8WVB3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8001,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18894,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8006,Q3SZ25,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8006,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39574,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_801,Q20496,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_801,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11875,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8010,O75694,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8010,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11573,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8018,Q34947,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8018,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8027,Q295E6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8027,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_64158,3.00E-116
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8049,P17248,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8049,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9929,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8051,Q9CZU3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8051,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11158,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8057,Q15269,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8057,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1036,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_807,Q5ZKM1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_807,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6644,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8077,P47791,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8077,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6607,2.00E-170
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_81,P53442,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_81,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_655,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8102,Q9CV28,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8102,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_38694,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8103,P09215,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8103,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13572,2.00E-154
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8116,Q5BJP6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8116,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25324,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8120,P21328,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8120,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6201,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8142,Q62633,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8142,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_29372,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_816,O75431,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_816,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14706,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_817,Q6NU94,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_817,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4308,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8172,Q92734,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8172,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1241,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8177,Q99MP8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8177,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_35757,3.00E-177
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8180,Q2KNA1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8180,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24953,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8191,P28799,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8191,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28599,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_82,O01802,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_82,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_142,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8209,Q14BV6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8209,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_34535,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8223,Q5E9J9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8223,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5966,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8229,Q10751,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8229,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6464,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8242,O88544,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8242,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_36161,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8244,P00522,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8244,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14241,0
